ID,TIME,Numerical_1,Numerical_2,Numerical_3,Numerical_4,Numerical_5,Categorical_1,Categorical_2,Categorical_3,Categorical_4,Categorical_5,DEF,FPD,OLD_SCORE,WEIGHT
193,2017-01-03 4:56,1.808043659,1.143126397,NA,2.967113099,2.35990036,EEE,GGG,AAA,AAA,NA,0,0,0.629112371,3
194,2017-01-03 5:15,0.598664573,0.602969077,NA,4.195708924,1.251617205,FFF,GGG,BBB,NA,NA,0,0,0.793663254,3
195,2017-01-03 5:45,2.065841344,0.353231842,NA,4.21248615,5.910043249,DDD,GGG,BBB,NA,DDD,0,0,0.660002908,4
196,2017-01-03 6:21,1.406384241,0.704315683,NA,NA,0.537111172,DDD,EEE,CCC,EEE,NA,1,0,0.562343709,2
197,2017-01-03 6:28,0.49003311,1.154447047,NA,0.353144221,1.911638807,FFF,FFF,BBB,FFF,DDD,1,0,0.111984856,2
198,2017-01-03 6:39,1.35179613,0.907868647,0.756762541,0.369018706,0.16335596,EEE,EEE,BBB,NA,NA,1,1,0.840709295,2
199,2017-01-03 7:37,1.474751824,1.389488015,NA,NA,NA,GGG,GGG,AAA,NA,AAA,0,0,0.914778684,5
200,2017-01-03 7:57,1.712243379,0.85116293,0.15279881,0.998450498,NA,CCC,DDD,BBB,NA,CCC,1,1,0.602292771,3
201,2017-01-03 8:16,2.644207817,1.553006684,NA,2.24575898,9.18430154,DDD,DDD,AAA,BBB,AAA,0,0,0.97395778,3
202,2017-01-03 8:27,0.234415559,0.348948153,0.181383969,1.969548963,0.385972753,FFF,EEE,BBB,NA,CCC,1,1,0.085563541,1
203,2017-01-03 8:51,1.455684903,0.337900548,NA,0.677894989,0.388741158,FFF,CCC,BBB,DDD,EEE,0,0,0.584046995,4
204,2017-01-03 9:15,0.602920411,1.866139329,NA,0.302947067,0.279860344,HHH,CCC,CCC,NA,BBB,0,0,0.320943006,5
205,2017-01-03 9:23,0.67090948,2.631536872,NA,1.459493278,NA,EEE,GGG,BBB,NA,CCC,0,0,0.250178175,1
206,2017-01-03 9:41,0.996973046,1.437860324,NA,NA,1.013145445,GGG,CCC,BBB,CCC,DDD,0,0,0.698427449,4
207,2017-01-03 9:59,0.473661559,1.53659993,NA,0.51328864,0.508393784,EEE,HHH,BBB,NA,CCC,0,0,0.488614798,3
208,2017-01-03 10:04,0.669488997,1.470273593,NA,0.466200625,1.117017522,AAA,BBB,AAA,FFF,BBB,0,0,0.354230591,5
209,2017-01-03 10:25,0.58067358,0.213737066,0.247409192,0.333479838,NA,FFF,AAA,AAA,NA,DDD,0,0,0.607500545,4
210,2017-01-03 10:37,0.626241644,0.56086143,NA,0.459776245,NA,DDD,FFF,BBB,EEE,EEE,0,0,0.602646718,3
211,2017-01-03 10:51,0.859959775,1.314428155,NA,1.679588541,0.418869859,CCC,FFF,AAA,DDD,AAA,0,0,0.289653023,5
212,2017-01-03 11:06,0.800180318,0.801383921,2.961768763,0.314068942,0.343630139,EEE,CCC,BBB,EEE,DDD,0,0,0.930130395,1
213,2017-01-03 11:22,0.762978309,1.944217249,3.460579627,2.376071737,7.465997837,GGG,FFF,BBB,NA,NA,0,0,0.532861053,2
214,2017-01-03 11:25,1.243078397,1.100085893,NA,1.839620076,0.431397516,FFF,BBB,BBB,NA,NA,0,0,0.75017571,5
215,2017-01-03 12:00,0.518768645,1.389000033,0.749477988,NA,0.690635224,FFF,CCC,BBB,FFF,NA,1,0,0.088583308,2
216,2017-01-03 12:05,1.183107634,0.580920196,2.504464039,NA,NA,GGG,HHH,CCC,NA,BBB,1,0,0.63166031,3
217,2017-01-03 12:40,1.233433497,1.296571381,NA,NA,1.315805558,FFF,III,CCC,CCC,CCC,0,0,0.776790222,1
218,2017-01-03 12:44,1.872950679,0.829870328,1.887611685,1.390399205,0.33139241,DDD,HHH,AAA,EEE,EEE,0,0,0.879835102,2
219,2017-01-03 12:57,0.334129655,0.840932981,0.36431226,0.794265519,0.420920093,HHH,FFF,BBB,NA,BBB,0,0,0.262058862,4
220,2017-01-03 13:20,3.742664101,2.769587972,NA,0.454722549,2.67391122,EEE,HHH,BBB,CCC,NA,0,0,0.882891118,2
221,2017-01-03 13:32,2.253188048,0.393726599,0.404893021,NA,1.543126817,FFF,EEE,BBB,FFF,NA,0,0,0.809625207,3
222,2017-01-03 13:39,0.974232136,0.798108874,NA,1.015596831,1.70522449,EEE,CCC,BBB,GGG,AAA,0,0,0.821134898,3
223,2017-01-03 13:51,1.906011139,0.677692877,2.80798336,2.362977036,NA,GGG,EEE,CCC,FFF,DDD,1,0,0.63743716,1
224,2017-01-03 14:05,0.545273012,0.694513273,2.195084604,0.909861925,1.059087448,GGG,III,BBB,NA,EEE,0,0,0.57317938,1
225,2017-01-03 14:41,1.3965216,1.270902177,1.114847866,1.10160251,NA,CCC,GGG,AAA,DDD,AAA,0,0,0.134807875,3
226,2017-01-03 14:46,0.302536399,1.237683334,0.31368618,NA,NA,GGG,CCC,BBB,FFF,DDD,1,0,0.490055572,2
227,2017-01-03 14:48,4.307643032,1.392399898,6.799991889,1.53449139,6.462136225,DDD,DDD,BBB,NA,DDD,1,0,0.749430327,4
228,2017-01-03 15:00,0.733366231,1.522032169,0.609319673,1.45484627,1.456004678,GGG,CCC,CCC,BBB,CCC,0,0,0.582445279,2
229,2017-01-03 15:24,0.708372806,1.281312054,1.886376628,NA,NA,AAA,DDD,AAA,EEE,NA,0,0,0.408976959,1
230,2017-01-03 15:33,2.398750022,6.052188314,NA,0.437456724,6.498338776,DDD,FFF,BBB,EEE,EEE,0,0,0.864509507,1
231,2017-01-03 15:55,2.41968188,0.917304291,NA,4.770958864,1.872076041,GGG,AAA,BBB,FFF,NA,0,0,0.715136641,3
232,2017-01-03 16:08,1.29348653,0.757399732,NA,1.499079466,6.387608246,EEE,CCC,AAA,NA,NA,1,0,0.508191479,1
233,2017-01-03 16:33,2.727729527,0.849422722,NA,3.387060666,4.637434672,GGG,DDD,CCC,EEE,CCC,1,1,0.746854766,2
234,2017-01-03 17:05,0.747225011,1.178125278,NA,0.318106072,0.796446068,CCC,FFF,BBB,EEE,NA,0,0,0.56249599,5
235,2017-01-03 17:28,0.387589593,0.312186892,NA,0.180526974,3.421388793,EEE,III,BBB,EEE,AAA,1,1,0.620642912,2
236,2017-01-03 18:45,0.702607444,0.835865517,NA,NA,0.186036052,HHH,HHH,CCC,CCC,NA,0,0,0.895507479,3
237,2017-01-03 19:06,0.646498611,0.208432692,0.159373557,NA,0.455942716,CCC,DDD,BBB,NA,EEE,0,0,0.621467788,5
238,2017-01-03 19:07,3.051086494,0.8615908,1.768623663,15.15807828,3.45198439,DDD,EEE,BBB,EEE,DDD,1,0,0.737509771,5
239,2017-01-03 20:31,1.385174576,1.546994385,NA,0.223712548,0.199754501,EEE,HHH,CCC,NA,DDD,0,0,0.948483649,4
240,2017-01-03 20:38,0.66041129,0.320513698,NA,NA,0.363449279,GGG,HHH,AAA,NA,NA,0,0,0.950236606,4
241,2017-01-03 20:41,0.794497007,0.982655723,1.308318335,0.294265386,0.140565448,EEE,BBB,CCC,NA,DDD,0,0,0.82375601,1
242,2017-01-03 20:53,2.328273369,0.305801855,0.56619787,1.911747643,4.150259041,HHH,III,BBB,DDD,NA,0,0,0.809175221,2
243,2017-01-03 20:59,0.293982571,0.723306186,0.828954062,NA,NA,FFF,EEE,BBB,EEE,BBB,0,0,0.171360734,4
244,2017-01-03 21:09,1.242997444,0.227088399,1.042927327,NA,0.837833484,AAA,FFF,AAA,EEE,NA,1,1,0.826409686,5
245,2017-01-03 21:20,1.020335933,2.696355488,4.586445773,0.800786009,0.355550408,CCC,GGG,AAA,NA,EEE,0,0,0.761278821,3
246,2017-01-03 21:35,1.529182554,2.472428861,1.383024535,0.268947944,0.907106464,EEE,EEE,CCC,GGG,EEE,1,1,0.073960406,1
247,2017-01-03 21:42,0.55604031,3.152227994,NA,NA,0.915833888,EEE,GGG,BBB,FFF,NA,0,0,0.357976861,2
248,2017-01-03 21:52,1.768135246,0.435582972,NA,NA,1.530682475,CCC,BBB,BBB,BBB,BBB,0,0,0.904348519,2
249,2017-01-03 22:06,0.446848107,1.137748532,NA,0.950142284,0.707298938,FFF,III,BBB,EEE,EEE,0,0,0.150900899,1
250,2017-01-03 22:43,2.599321626,2.126743498,NA,2.242749691,3.325528865,FFF,FFF,BBB,AAA,NA,0,0,0.952011729,2
251,2017-01-03 23:25,1.347932398,1.148689468,NA,NA,1.359547563,GGG,FFF,BBB,DDD,DDD,0,0,0.546718095,4
252,2017-01-03 23:50,0.763273189,1.382824091,NA,NA,0.270535909,CCC,BBB,BBB,CCC,CCC,0,0,0.684736392,4
253,2017-01-04 0:29,0.837251738,0.617124941,1.16337211,NA,0.361597888,FFF,EEE,BBB,EEE,NA,1,0,0.58726576,2
254,2017-01-04 1:02,1.260769824,0.56123425,0.672833944,1.214006041,1.111901046,HHH,GGG,BBB,BBB,NA,1,0,0.642849805,1
255,2017-01-04 1:12,0.474138576,1.235849107,1.014870096,0.990453608,1.125445792,CCC,GGG,BBB,AAA,BBB,0,0,0.030469062,1
256,2017-01-04 1:27,0.854959337,3.025855023,1.236906357,0.21551014,NA,EEE,DDD,AAA,EEE,CCC,1,1,0.244545776,4
257,2017-01-04 1:29,1.009109222,0.839808139,NA,0.215714843,0.831704235,FFF,EEE,AAA,BBB,DDD,0,0,0.621170175,1
258,2017-01-04 1:37,2.178791447,2.469810329,NA,NA,1.997822088,GGG,FFF,AAA,CCC,EEE,1,1,0.854231421,2
259,2017-01-04 1:39,0.916877087,0.309429977,0.388311894,1.737965072,1.121206184,BBB,FFF,BBB,AAA,NA,0,0,0.856931064,2
260,2017-01-04 2:28,0.840830988,5.257620658,NA,NA,0.429824482,CCC,GGG,BBB,BBB,NA,0,0,0.795719687,5
261,2017-01-04 2:30,1.525886817,1.620908763,1.688466518,NA,NA,GGG,FFF,BBB,EEE,NA,0,0,0.822035055,4
262,2017-01-04 2:39,0.905840846,7.201453317,NA,2.608053163,14.02164646,GGG,EEE,CCC,NA,NA,0,0,0.84847678,3
263,2017-01-04 2:39,0.590704616,2.421979709,NA,1.737705045,NA,AAA,FFF,AAA,FFF,BBB,0,0,0.376891977,1
264,2017-01-04 2:48,2.647656592,0.802425264,NA,NA,1.434366093,FFF,III,BBB,NA,CCC,1,0,0.574954593,1
265,2017-01-04 2:58,0.959363915,0.875856566,0.792353479,NA,4.660253617,DDD,GGG,AAA,NA,CCC,1,0,0.867715789,1
266,2017-01-04 3:22,1.396213615,0.355140337,NA,NA,0.865966972,BBB,DDD,BBB,CCC,AAA,0,0,0.923224767,1
267,2017-01-04 3:30,1.364407834,0.597625703,1.0515194,NA,5.637145055,FFF,FFF,BBB,EEE,NA,0,0,0.725101246,4
268,2017-01-04 4:41,0.941771326,2.110951967,0.843503237,0.210141508,0.139301302,FFF,CCC,CCC,CCC,BBB,1,1,0.395991447,3
269,2017-01-04 4:47,1.939113407,3.315695146,NA,0.848203386,5.327548054,FFF,BBB,CCC,BBB,EEE,0,0,0.790530814,3
270,2017-01-04 4:59,1.144075895,0.762409785,0.508578633,0.688096175,NA,III,CCC,CCC,DDD,CCC,1,0,0.07526009,2
271,2017-01-04 5:08,0.695956867,1.94402743,NA,1.744828626,1.311996953,DDD,FFF,BBB,EEE,CCC,0,0,0.378340319,2
272,2017-01-04 5:36,1.194251467,1.14284388,NA,0.938678435,2.725563197,CCC,DDD,AAA,AAA,BBB,1,0,0.899105392,4
273,2017-01-04 6:09,1.923990214,0.412383725,1.321379911,1.449994698,1.498834173,HHH,GGG,CCC,FFF,AAA,0,0,0.716601977,4
274,2017-01-04 6:22,0.519584674,0.191497276,NA,0.289976944,0.507658385,FFF,GGG,BBB,CCC,AAA,0,0,0.611320075,2
275,2017-01-04 6:31,0.32333547,1.492141339,NA,NA,0.282284935,BBB,DDD,AAA,NA,DDD,1,1,0.203928157,2
276,2017-01-04 7:30,0.774472025,1.044784391,2.683726374,1.082655714,1.460134358,AAA,HHH,AAA,NA,DDD,1,1,0.526223467,1
277,2017-01-04 7:42,1.13681097,0.462538683,NA,0.877930793,0.33944603,CCC,III,CCC,DDD,NA,0,0,0.761103391,1
278,2017-01-04 7:54,0.872138679,1.102574948,NA,1.016291183,1.124748774,FFF,CCC,BBB,DDD,DDD,0,0,0.108584737,2
279,2017-01-04 8:13,0.846106214,0.327396749,0.167537399,1.185365554,0.668921387,GGG,GGG,BBB,NA,DDD,0,0,0.881991405,3
280,2017-01-04 8:28,1.15094725,0.527763679,0.841323881,2.436910688,2.332324853,CCC,BBB,AAA,DDD,AAA,0,0,0.723655406,1
281,2017-01-04 8:46,0.57752384,6.653031485,NA,0.261990756,1.684274411,EEE,BBB,BBB,FFF,BBB,1,1,0.340116014,4
282,2017-01-04 8:46,1.071872668,0.302346112,0.389546484,3.993840596,1.41510613,FFF,FFF,BBB,FFF,DDD,0,0,0.640853113,1
283,2017-01-04 8:50,1.574722041,1.274679562,NA,0.358518971,0.33886699,CCC,CCC,BBB,CCC,AAA,1,0,0.935673085,4
284,2017-01-04 9:05,2.432427702,3.481454628,NA,4.059106003,3.396725972,DDD,HHH,AAA,EEE,DDD,0,0,0.790964076,3
285,2017-01-04 9:10,0.736464321,1.18903842,0.359653843,NA,0.097067437,HHH,CCC,AAA,FFF,NA,0,0,0.313927274,2
286,2017-01-04 10:01,0.690820715,0.675016106,NA,0.527010477,0.18289525,CCC,CCC,BBB,EEE,DDD,0,0,0.859904093,2
287,2017-01-04 10:05,0.86978216,0.308944021,NA,0.981818029,1.104987466,EEE,BBB,CCC,NA,NA,1,0,0.685859428,5
288,2017-01-04 10:16,0.6142775,1.003509622,NA,NA,1.217319669,EEE,EEE,BBB,NA,DDD,0,0,0.581790839,3
289,2017-01-04 10:25,1.605047018,2.519563093,NA,1.889211448,NA,FFF,HHH,BBB,CCC,NA,0,0,0.708088263,1
290,2017-01-04 10:29,1.202785074,1.28107246,1.099452379,1.437957677,0.613108903,DDD,BBB,BBB,CCC,EEE,0,0,0.920248726,2
291,2017-01-04 10:38,0.815213351,2.557320342,0.488197719,NA,NA,FFF,EEE,CCC,FFF,EEE,1,0,0.44560793,5
292,2017-01-04 10:50,1.294713615,0.542600334,NA,NA,0.12052064,CCC,HHH,BBB,DDD,NA,1,1,0.649493552,3
293,2017-01-04 10:51,0.864423893,2.077123869,1.777161753,6.915472239,3.533560911,DDD,DDD,BBB,GGG,NA,1,0,0.001636895,1
294,2017-01-04 10:57,0.597130131,0.410233455,0.426355154,NA,1.78599521,GGG,HHH,CCC,NA,NA,0,0,0.883565802,1
295,2017-01-04 11:18,1.030193909,4.185317529,13.76642454,2.61522816,4.448020911,III,CCC,CCC,CCC,NA,0,0,0.533622129,3
296,2017-01-04 11:36,0.96143232,0.466197637,1.398973774,0.250983576,1.077720763,GGG,DDD,CCC,DDD,CCC,1,1,0.950396083,4
297,2017-01-04 11:37,0.439731688,1.207729527,1.090769138,0.34530702,2.174218064,BBB,GGG,AAA,NA,AAA,1,1,0.469264891,4
298,2017-01-04 11:38,1.134219302,0.712013534,NA,NA,NA,DDD,HHH,BBB,NA,NA,0,0,0.868489258,5
299,2017-01-04 11:41,1.02187328,1.574308711,5.903443032,1.377115404,0.692207781,III,EEE,CCC,CCC,DDD,0,0,0.55801145,2
300,2017-01-04 12:01,0.773493436,1.889454403,2.433759743,0.197339277,0.456047216,BBB,GGG,BBB,NA,BBB,1,1,0.632662543,3
301,2017-01-04 12:20,1.315579814,1.036687895,0.207664863,NA,1.038419156,CCC,CCC,BBB,FFF,BBB,1,0,0.421928318,5
302,2017-01-04 12:33,0.431544841,0.23941229,0.668047161,0.739445294,NA,FFF,HHH,CCC,NA,NA,0,0,0.697824957,1
303,2017-01-04 13:32,1.793536433,1.960753642,7.434073293,0.776308661,0.155415859,DDD,GGG,AAA,EEE,NA,0,0,0.758411326,5
304,2017-01-04 13:34,1.221801835,1.942214554,0.679216597,0.401994164,NA,FFF,BBB,CCC,NA,CCC,0,0,0.745936442,1
305,2017-01-04 13:36,1.408409156,1.1074268,7.337889731,0.325289741,0.605312443,GGG,EEE,BBB,NA,NA,0,0,0.818461124,5
306,2017-01-04 14:06,0.747489399,0.452208667,0.192705481,1.070880355,0.263428536,DDD,DDD,CCC,EEE,NA,0,0,0.401677418,4
307,2017-01-04 14:12,1.628478141,2.9117457,1.026195826,NA,33.1372504,CCC,HHH,AAA,CCC,NA,0,0,0.767621862,2
308,2017-01-04 14:28,0.850467006,0.582015653,0.195549747,0.552490932,2.04589129,GGG,DDD,CCC,NA,EEE,0,0,0.602866284,1
309,2017-01-04 14:32,1.495387668,0.549479477,2.184013366,0.304809733,0.833898503,III,FFF,CCC,NA,NA,0,0,0.886591269,4
310,2017-01-04 14:40,1.967878036,0.880952528,0.20080995,1.292819319,NA,CCC,GGG,AAA,NA,DDD,0,0,0.8421944,1
311,2017-01-04 15:03,0.441127202,0.324776516,NA,0.341208816,0.067323253,AAA,HHH,AAA,NA,BBB,0,0,0.888297154,2
312,2017-01-04 15:18,0.644842711,0.407581124,0.630271522,0.069857942,0.150751307,GGG,EEE,CCC,EEE,EEE,1,1,0.583530108,3
313,2017-01-04 15:25,0.880573187,0.96260136,NA,0.733758108,0.812492919,DDD,FFF,AAA,NA,DDD,1,0,0.632006419,1
314,2017-01-04 15:30,0.462315875,0.266180478,0.873676494,2.638511762,6.758756429,HHH,DDD,BBB,EEE,NA,0,0,0.370029475,4
315,2017-01-04 15:54,1.384530404,1.549472579,0.810415242,NA,5.455404207,EEE,HHH,AAA,BBB,NA,0,0,0.757828144,4
316,2017-01-04 16:10,2.289516578,0.989588683,NA,0.086217461,0.108628229,GGG,FFF,BBB,CCC,BBB,0,0,0.671281033,2
317,2017-01-04 16:46,0.812559728,0.53099012,0.171162329,0.180197481,0.218075786,EEE,CCC,BBB,BBB,DDD,0,0,0.724904067,3
318,2017-01-04 17:45,1.493203177,5.000608423,NA,1.071240121,0.140184088,DDD,GGG,BBB,EEE,BBB,0,0,0.31834208,3
319,2017-01-04 17:51,1.035074474,1.466489363,1.506536724,0.185342829,0.849521997,HHH,EEE,CCC,EEE,NA,0,0,0.537452124,4
320,2017-01-04 17:52,1.017790615,0.357088922,NA,1.761080284,NA,CCC,CCC,AAA,FFF,NA,0,0,0.694013359,3
321,2017-01-04 18:27,0.912518305,0.319783174,NA,1.091988021,1.222553632,EEE,EEE,BBB,DDD,DDD,0,0,0.566641933,1
322,2017-01-04 18:27,0.586969292,1.913258351,1.003680492,0.349224818,0.385342171,CCC,FFF,BBB,BBB,CCC,0,0,0.048471145,1
323,2017-01-04 18:39,0.993220562,3.067630165,0.858508103,1.386399411,0.520446413,CCC,III,AAA,NA,BBB,1,0,0.185720305,3
324,2017-01-04 18:53,1.689798614,0.445195565,0.581767275,2.195869678,NA,BBB,EEE,BBB,NA,BBB,0,0,0.869410002,4
325,2017-01-04 19:07,0.809878472,3.176356049,1.659672546,1.798429092,0.681557355,DDD,HHH,BBB,NA,NA,1,0,0.56489103,2
326,2017-01-04 19:36,1.59289067,0.922286466,1.236558087,1.792161221,1.999125871,DDD,BBB,AAA,DDD,BBB,1,1,0.629808372,4
327,2017-01-04 19:37,1.197882023,3.091728571,NA,NA,0.566342348,BBB,HHH,BBB,EEE,NA,0,0,0.129506067,1
328,2017-01-04 20:04,0.393570886,0.994551673,1.039793927,0.901467006,1.23490885,DDD,FFF,BBB,FFF,BBB,0,0,0.364430513,4
329,2017-01-04 20:14,1.331722164,3.591656556,NA,0.892959546,8.340994783,DDD,III,BBB,BBB,DDD,1,1,0.777397541,5
330,2017-01-04 20:30,1.078809403,2.264365441,1.911744927,0.530915978,1.991866057,GGG,FFF,CCC,FFF,NA,0,0,0.138456017,5
331,2017-01-04 20:53,1.538337786,1.79394157,2.270665651,7.163079819,8.95456073,FFF,FFF,BBB,NA,BBB,1,1,0.922104947,4
332,2017-01-04 21:17,1.043262268,1.379014037,NA,1.926987444,3.909061257,GGG,DDD,CCC,BBB,EEE,0,0,0.691251471,3
333,2017-01-04 21:55,0.80557743,6.183501401,1.524383078,NA,0.262130316,HHH,HHH,BBB,EEE,CCC,0,0,0.304061702,1
334,2017-01-04 22:26,1.051590958,0.701345144,NA,0.199418882,0.230226197,GGG,FFF,CCC,DDD,NA,0,0,0.514942651,2
335,2017-01-04 22:41,0.758482013,1.565157835,1.048282579,0.870228911,NA,GGG,GGG,AAA,NA,BBB,0,0,0.763221894,1
336,2017-01-04 23:02,0.491964257,0.2673911,0.32141544,0.532151851,0.292607145,FFF,AAA,BBB,BBB,DDD,0,0,0.787092745,1
337,2017-01-04 23:02,1.064824904,1.895603042,1.417626163,0.735804779,3.459390391,AAA,GGG,AAA,CCC,NA,0,0,0.604867032,3
338,2017-01-04 23:15,1.312357955,0.170612593,NA,1.46605143,2.152618674,GGG,EEE,BBB,GGG,CCC,1,1,0.905256076,2
339,2017-01-04 23:29,0.5903723,0.276291429,NA,0.463674647,NA,DDD,III,AAA,EEE,DDD,1,1,0.97159647,3
340,2017-01-04 23:38,0.656115202,0.549343107,NA,NA,0.286933486,DDD,EEE,CCC,DDD,EEE,1,0,0.468979468,4
341,2017-01-04 23:55,1.011874369,0.522841175,NA,NA,11.33404268,GGG,AAA,BBB,EEE,BBB,0,0,0.620561323,5
342,2017-01-05 0:06,1.188924915,0.449955762,0.197027592,2.110067782,0.589075723,CCC,DDD,BBB,DDD,DDD,0,0,0.613207193,1
343,2017-01-05 0:14,0.459325943,0.628097661,0.211467871,0.41342668,NA,DDD,GGG,BBB,FFF,NA,0,0,0.173671332,3
344,2017-01-05 0:15,0.866938586,0.650888668,1.487429528,0.529153852,0.400574163,EEE,GGG,BBB,CCC,CCC,0,0,0.910044129,2
345,2017-01-05 0:18,0.670476419,0.969315096,0.440700958,0.435382182,3.704505408,GGG,EEE,BBB,EEE,BBB,1,1,0.151142418,3
346,2017-01-05 0:25,0.5527647,0.952551391,NA,NA,0.430591887,DDD,HHH,BBB,GGG,NA,0,0,0.32272385,1
347,2017-01-05 0:37,0.830658695,2.287946102,NA,1.173501214,0.66028801,BBB,FFF,AAA,CCC,NA,0,0,0.808659294,3
348,2017-01-05 0:43,2.035162538,0.686202884,NA,7.581270818,NA,CCC,III,AAA,NA,CCC,0,0,0.819538293,4
349,2017-01-05 0:52,0.814267985,0.68646494,NA,NA,0.482907781,HHH,GGG,CCC,CCC,CCC,0,0,0.806164907,2
350,2017-01-05 1:08,1.096517632,1.269584798,1.285549684,1.334594822,0.259704288,EEE,DDD,BBB,NA,BBB,0,0,0.953960106,2
351,2017-01-05 1:25,1.199905256,1.146855321,1.570275198,0.300663894,1.50044638,GGG,DDD,BBB,EEE,NA,0,0,0.696313023,4
352,2017-01-05 1:31,0.562132202,3.033353579,NA,0.134097712,0.20167002,III,EEE,CCC,NA,BBB,1,0,0.231728164,2
353,2017-01-05 1:34,0.868125765,1.714741528,NA,0.446060988,0.451851637,HHH,AAA,CCC,NA,NA,0,0,0.842291662,4
354,2017-01-05 2:00,0.407102824,0.858999479,0.492994029,3.946662349,3.893129993,HHH,CCC,BBB,NA,CCC,0,0,0.121791071,1
355,2017-01-05 2:12,1.513090285,1.963996546,3.018483568,0.536599992,0.703985134,FFF,GGG,BBB,BBB,DDD,0,0,0.575698573,1
356,2017-01-05 2:16,0.690647635,0.770577176,0.991941884,NA,1.56339638,DDD,FFF,AAA,CCC,CCC,0,0,0.715972003,4
357,2017-01-05 2:30,1.613323153,2.734490355,4.031370527,3.714679418,1.640767235,EEE,BBB,CCC,GGG,AAA,1,1,0.743253911,1
358,2017-01-05 2:36,1.212440572,3.66249795,NA,1.511123056,NA,BBB,FFF,AAA,CCC,BBB,0,0,0.922893207,2
359,2017-01-05 3:11,1.800061634,1.545300942,NA,1.8280402,1.577637133,FFF,EEE,BBB,CCC,BBB,1,1,0.553308411,5
360,2017-01-05 3:13,0.528055107,0.949603553,NA,0.320150957,NA,CCC,CCC,AAA,DDD,BBB,0,0,0.338072237,4
361,2017-01-05 3:38,0.671454062,0.472759029,NA,0.797531229,0.465122026,DDD,FFF,AAA,DDD,NA,0,0,0.677938774,1
362,2017-01-05 3:48,1.469186018,1.456491221,NA,1.264761297,0.446606014,FFF,CCC,BBB,EEE,EEE,0,0,0.666211449,5
363,2017-01-05 4:16,3.585101148,0.737875472,NA,2.79445923,1.114936143,HHH,GGG,CCC,NA,EEE,0,0,0.675916648,4
364,2017-01-05 4:31,1.097181659,1.493279248,2.342280564,2.326726889,3.581859605,III,FFF,CCC,EEE,EEE,0,0,0.470962421,5
365,2017-01-05 4:46,0.716404955,0.759573114,0.409965766,6.138346986,4.424106413,FFF,EEE,BBB,CCC,NA,0,0,0.745266882,1
366,2017-01-05 5:02,3.729930313,0.697261347,1.845587123,NA,NA,GGG,GGG,CCC,EEE,NA,0,0,0.526298168,2
367,2017-01-05 5:32,0.670757117,0.984666921,13.04021089,0.0739551,NA,HHH,EEE,CCC,NA,NA,1,0,0.792312411,5
368,2017-01-05 5:34,1.510896024,2.416181595,3.681092893,1.808779762,1.224265918,EEE,DDD,CCC,NA,DDD,0,0,0.953883317,5
369,2017-01-05 5:44,0.952521255,0.721259062,0.752134872,1.945021938,1.017916232,HHH,FFF,BBB,CCC,NA,1,1,0.559633333,3
370,2017-01-05 5:54,3.786854004,1.703581383,0.397836062,6.027206559,7.992909734,FFF,FFF,BBB,AAA,BBB,0,0,0.583011363,2
371,2017-01-05 5:59,0.53763738,0.533808934,NA,0.698928075,NA,CCC,FFF,BBB,DDD,DDD,0,0,0.177145898,1
372,2017-01-05 6:04,1.040944526,1.257862104,0.493992248,NA,1.800867393,BBB,DDD,AAA,NA,CCC,0,0,0.502659273,2
373,2017-01-05 7:08,0.436709575,1.265305605,0.636239835,1.335653825,6.172725023,DDD,FFF,AAA,EEE,BBB,0,0,0.388571619,1
374,2017-01-05 7:27,1.5419955,0.949693732,NA,2.633507483,6.723971849,FFF,FFF,BBB,NA,DDD,0,0,0.718770748,4
375,2017-01-05 7:28,1.119228906,0.806049819,0.90657749,NA,2.979341347,BBB,HHH,AAA,DDD,NA,0,0,0.436860941,2
376,2017-01-05 7:32,0.794950021,4.120438738,1.058440581,0.289281627,1.051686383,GGG,HHH,CCC,NA,EEE,0,0,0.308370836,5
377,2017-01-05 8:06,1.049705221,3.482077587,NA,0.385617796,0.659592431,III,EEE,CCC,DDD,BBB,0,0,0.329431723,2
378,2017-01-05 8:35,0.969615917,0.501959473,NA,NA,NA,AAA,BBB,AAA,CCC,BBB,0,0,0.729304618,1
379,2017-01-05 8:39,0.837001236,0.181922298,0.153858054,1.525151389,3.090691747,BBB,BBB,BBB,EEE,NA,0,0,0.886394054,2
380,2017-01-05 8:54,0.714313326,3.05234688,NA,0.924786428,0.142582651,DDD,III,BBB,CCC,DDD,1,1,0.597641756,2
381,2017-01-05 9:50,0.744864901,1.123408106,2.719350451,NA,0.504721091,GGG,GGG,CCC,BBB,DDD,0,0,0.772324584,1
382,2017-01-05 10:01,1.140475858,0.416934621,0.251774491,1.077453563,0.904744171,DDD,DDD,AAA,CCC,NA,0,0,0.51367944,4
383,2017-01-05 10:11,1.276700921,2.091943777,0.926875936,NA,3.615851485,HHH,CCC,CCC,NA,NA,0,0,0.566636924,5
384,2017-01-05 10:43,1.061392588,0.724458602,0.313761439,NA,0.518046963,GGG,FFF,BBB,EEE,AAA,0,0,0.486388623,5
385,2017-01-05 10:44,1.141317998,0.722934989,2.489276664,1.050420672,NA,EEE,GGG,CCC,NA,NA,0,0,0.927376355,3
386,2017-01-05 11:11,0.829965136,0.336546829,NA,1.229309945,0.809758945,AAA,EEE,AAA,FFF,AAA,0,0,0.570659829,4
